DocumentRatingSource,FlownYear,FlownMonth,AgentCode,AgentName,POS,POSCountryName,OriginCode,DestinationCode,CargoType,ProductCode,SpecialHandlingCodeList,CommodityCode,ChargeableWeight,Pieces,Revenue
XXXX,2017,NOVEMBER ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,BW,183,7,131.15
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,58.8,2,176.4
XXXX,2017,NOVEMBER ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,BW,13.8,1,9.89
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,18.9,1,149.022
XXXX,2017,NOVEMBER ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,BW,0.6,1,0.43
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,3.6,1,33.115
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,2.4,1,7.2
XXXX,2017,NOVEMBER ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,BW,15,1,10.75
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,16.5,1,131.275
XXXX,2017,NOVEMBER ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,BW,0.3,1,0.22
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,34.5,1,103.5
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,18.9,1,147.681
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,10.5,1,31.5
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,52.8,2,158.4
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,4.5,1,40.713
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,4.2,1,32.569
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,12.6,1,37.801
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,3.3,1,32.569
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,33.6,1,100.8
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,24.6,1,195.419
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,52.5,1,157.5
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,28.5,1,219.85
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,60,1,180
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,14.4,1,113.994
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,12.9,1,107.626
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,37.8,1,113.401
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,9.9,1,82.791
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,1.2,1,3.6
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,12.3,1,99.352
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,4.5,1,13.5
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,10.8,1,32.4
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,11.7,1,99.352
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,1.2,1,3.6
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,12.9,1,107.626
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,28.8,1,86.4
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,14.4,1,115.907
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,9.3,1,27.9
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,2.4,1,24.835
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,9.6,1,82.046
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,2.1,1,6.3
XXXX,2017,SEPTEMBER,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,1.2,1,0.705
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,14.1,1,42.3
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,14.1,1,114.864
XXXX,2017,SEPTEMBER,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,0.9,1,0.53
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,8.7,1,26.1
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,47.7,1,143.1
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,29.7,1,229.728
XXXX,2017,SEPTEMBER,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,0.9,1,0.53
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,0.9,1,8.144
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,6.6,1,19.8
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,9,1,73.841
XXXX,2017,SEPTEMBER,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,9.3,1,5.46
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,0.6,1,8.144
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,29.4,1,88.201
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,28.5,1,221.527
XXXX,2017,SEPTEMBER,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,5.1,1,2.995
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,9.9,1,29.7
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,0.6,1,1.8
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,61.5,1,475.866
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,6,1,18
XXXX,2017,SEPTEMBER,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,9,1,5.285
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,2.4,1,7.2
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,8.4,1,65.635
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,10.2,1,6.09
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,19.5,1,58.5
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,19.5,1,58.5
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,22.8,1,68.4
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,3.9,1,2.33
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,6,1,18
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,BM,0.6,1,1.8
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,9.6,1,5.73
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,0.9,1,2.7
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,1.2,1,0.715
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,1.2,1,3.6
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,1.8,1,1.29
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,5.1,1,15.3
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,4.5,1,2.685
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,10.5,1,7.53
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,0.6,1,1.8
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,7.2,1,4.3
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,6.3,1,4.52
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,3.9,1,32.817
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,15.3,1,9.135
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,2.4,1,7.2
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,4.8,1,3.44
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,Y,RWCBA,B2324,14.4,1,113.994
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,9.3,1,27.9
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,3,1,1.79
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,2.1,1,1.51
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,0.6,1,1.8
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,14.7,1,44.1
XXXX,2017,OCTOBER  ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,5.7,1,3.405
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,4.8,1,3.44
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,37.5,1,112.5
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,12.6,1,7.455
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,3.9,1,11.7
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,6,1,4.3
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,0.9,1,2.7
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,2.4,1,1.42
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,2.1,1,6.3
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,6.6,1,4.73
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,4.2,1,12.6
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,1.8,1,1.065
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,1.5,1,4.5
XXXX,2017,SEPTEMBER,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,1.8,1,1.29
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,14.4,1,43.2
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,21.3,1,12.6
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,1.2,1,3.6
XXXX,2017,OCTOBER  ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,10.8,1,7.74
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,47.7,1,143.1
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,3,1,1.775
XXXX,2017,NOVEMBER ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,AVE,PJMIV5OVXKAFPJMDKYSQRCHI,AVE,ZZZ,YYY,X,RWCBA,RU,1.8,1,5.4
XXXX,2017,OCTOBER  ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,24.6,2,17.63
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,3.6,1,10.8
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,RW,5.4,1,3.195
XXXX,2017,OCTOBER  ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,10.5,1,7.53
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,1.8,1,5.4
XXXX,2017,NOVEMBER ,PJMIGRN,PJMIGWSX3CI1SROQTOOFWTJYDDMKEH,JLL,LVSSPJMDKYSQRCHI,JLL,ZZZ,YYY,X,RWCBA,ZW,2.1,1,1.24
XXXX,2017,OCTOBER  ,SPRTQLS,SPRT4FP23CI1H34U12IFDORKMSBKLSW,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,YYY,X,RWCBA,RW,4.5,1,3.23
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,13.5,1,40.5
XXXX,2017,OCTOBER  ,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,0.9,1,2.7
XXXX,2017,SEPTEMBER,VBTDDVB,VBTDW0QNSHVLXPOOMDT,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,YYY,X,RWCBA,BM,10.5,1,31.5
